Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;0.73;0.94;1.50;1.64;1.62;2.00;2.33;2.09;2.34;2.55;3.37;2.24;3.01
Price/Earnings;11.56;—;65.33;29.00;42.01;19.96;45.86;27.03;20.25;23.68;25.48;29.80;25.53
Price/Cash Flow;7.01;20.79;10.63;19.16;14.75;16.82;41.24;19.40;12.42;15.08;16.54;20.37;17.03
Price/Book;1.61;1.44;2.22;2.26;2.47;2.85;3.53;3.33;3.72;3.18;3.62;3.30;4.19
Price/Forward Earnings;13.02;13.37;18.32;22.03;—;—;—;—;—;—;—;—;—
PEG Ratio;1.04;1.34;1.22;1.47;—;—;—;—;—;—;—;—;—
Earnings Yield %;8.65;-5.73;1.53;3.45;2.38;5.01;2.18;3.70;4.94;4.22;3.92;3.96;—
Enterprise Value (Bil);0.98;0.84;1.24;1.30;1.27;1.78;2.33;2.38;2.70;2.58;3.13;2.32;—
Enterprise Value/EBIT;8.56;—;27.33;15.67;19.58;21.70;29.37;18.81;14.49;15.79;18.11;20.54;—
Enterprise Value/EBITDA;5.44;64.77;11.37;8.85;10.02;12.03;15.66;11.58;10.47;10.95;12.70;12.19;—
