Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;0.85;0.84;1.18;1.35;0.99;0.87;0.61;0.62;0.50;0.76;0.95;0.64;3.07
Price/Earnings;16.73;15.42;20.50;25.19;15.47;15.01;14.28;13.92;11.32;120.36;117.62;20.03;25.84
Price/Cash Flow;7.90;7.46;10.69;10.56;8.82;6.84;6.51;6.87;6.45;9.57;9.94;7.04;17.36
Price/Book;5.57;8.81;25.68;97.14;—;—;—;—;—;—;—;772.90;4.27
Price/Forward Earnings;12.52;12.15;15.24;18.83;13.39;14.27;11.88;11.70;9.96;22.73;12.06;13.05;—
PEG Ratio;0.98;0.89;0.89;1.10;—;—;—;—;—;—;—;—;—
Earnings Yield %;5.98;6.49;4.88;3.97;6.47;6.66;7.00;7.19;8.83;0.83;-0.15;7.07;—
Enterprise Value (Bil);2.64;2.85;3.87;4.54;3.86;3.87;3.15;2.79;4.17;4.85;4.90;3.59;—
Enterprise Value/EBIT;12.08;11.49;14.78;18.18;12.24;12.73;12.86;11.28;19.20;84.18;103.74;29.89;—
Enterprise Value/EBITDA;7.63;7.57;9.82;11.70;8.31;8.41;7.81;6.99;11.39;22.12;24.41;11.03;—
