Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;1.59;1.86;2.88;2.41;1.20;1.23;1.52;0.84;0.95;0.89;1.13;1.08;3.07
Price/Earnings;18.18;19.13;28.67;24.24;12.17;20.81;38.99;18.00;20.02;250.74;32.29;38.98;25.84
Price/Cash Flow;11.71;14.36;19.04;21.07;9.53;13.45;12.41;11.34;11.31;6.60;7.44;10.61;17.36
Price/Book;7.74;8.37;10.26;12.19;5.99;5.60;8.73;5.20;6.17;6.22;7.82;6.51;4.27
Price/Forward Earnings;14.81;16.47;21.41;18.98;11.52;16.16;20.96;11.16;14.79;12.67;15.24;16.19;—
PEG Ratio;0.94;1.03;1.25;1.09;1.21;2.10;0.91;0.75;1.69;1.25;1.41;1.30;—
Earnings Yield %;5.50;5.23;3.49;4.13;8.21;4.81;2.56;5.56;5.00;0.40;3.10;3.89;—
Enterprise Value (Bil);3.63;5.47;9.28;10.09;5.70;5.59;8.54;6.35;8.02;7.05;9.41;7.28;—
Enterprise Value/EBIT;10.94;11.25;16.89;15.00;7.62;14.26;27.01;13.44;16.46;85.67;24.11;22.96;—
Enterprise Value/EBITDA;9.09;9.83;14.66;12.74;6.35;10.11;17.08;9.32;11.21;21.09;14.52;13.85;—
