Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;1.79;1.52;1.91;1.54;1.33;1.52;1.79;1.62;2.05;2.22;2.81;1.74;3.07
Price/Earnings;16.30;15.60;18.89;16.24;17.17;18.15;22.24;18.45;26.39;—;170.20;30.64;25.84
Price/Cash Flow;28.63;12.95;13.14;11.98;14.55;13.53;23.58;15.42;18.95;18.64;38.02;18.33;17.36
Price/Book;3.32;3.11;3.66;2.95;2.72;2.99;3.44;3.02;4.28;3.86;4.47;3.36;4.27
Price/Forward Earnings;12.97;13.23;15.55;15.02;13.09;16.39;18.87;15.29;—;20.83;24.27;19.65;—
PEG Ratio;0.86;1.17;2.13;2.06;—;—;—;—;—;—;—;—;—
Earnings Yield %;6.14;6.41;5.29;6.16;5.82;5.51;4.50;5.42;3.79;-0.88;0.59;3.94;—
Enterprise Value (Bil);1.44;1.76;2.32;1.84;1.80;2.07;2.62;2.36;3.58;2.81;3.38;2.51;—
Enterprise Value/EBIT;9.81;9.58;11.86;9.45;10.48;12.46;14.72;13.06;19.18;309.61;51.56;40.19;—
Enterprise Value/EBITDA;9.16;8.96;11.11;8.80;9.49;10.96;13.18;11.59;17.19;102.21;41.24;24.77;—
