Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;1.92;2.55;4.24;3.67;2.79;1.93;1.92;1.06;0.77;0.72;1.17;1.31;3.01
Price/Earnings;19.85;22.00;38.22;32.62;37.94;24.15;26.82;8.77;8.33;10.60;9.09;15.84;25.53
Price/Cash Flow;6.08;8.18;16.42;15.53;12.22;6.81;5.70;2.89;2.61;3.00;2.72;4.15;17.03
Price/Book;35.44;13.59;19.05;16.89;8.64;7.35;8.81;3.50;3.57;2.78;2.89;5.14;4.19
Price/Forward Earnings;12.36;17.76;21.83;19.08;16.10;12.17;11.81;6.04;5.56;6.35;7.05;8.87;—
PEG Ratio;0.83;1.13;1.60;1.06;—;1.27;0.66;0.34;0.32;0.19;0.58;1.10;—
Earnings Yield %;5.04;4.55;2.62;3.07;2.64;4.14;3.73;11.41;12.01;9.43;11.00;8.79;—
Enterprise Value (Bil);10.29;9.14;19.44;25.03;25.93;23.42;23.79;17.69;10.88;8.05;19.11;18.02;—
Enterprise Value/EBIT;22.67;13.39;26.00;28.50;29.96;22.32;28.43;15.62;10.71;19.36;25.03;21.02;—
Enterprise Value/EBITDA;17.00;10.76;20.34;21.61;19.63;15.02;17.77;10.91;7.30;13.90;20.27;14.30;—
