Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;0.01;0.02;0.03;0.05;0.05;0.05;0.03;0.02;0.02;0.09;0.08;0.03;3.07
Price/Earnings;—;4.20;16.79;11.37;5.63;88.75;6.95;—;—;7.15;53.40;39.12;25.84
Price/Cash Flow;—;1.54;3.75;3.70;1.91;2.48;3.19;1.28;2.61;2.30;1.41;2.05;17.36
Price/Book;0.37;0.39;0.98;1.00;0.66;0.50;0.28;0.33;0.27;0.73;0.73;0.38;4.27
Price/Forward Earnings;5.27;2.32;5.51;13.14;—;—;—;11.39;—;—;13.76;—;—
PEG Ratio;—;—;0.37;0.88;—;—;—;—;—;—;—;—;—
Earnings Yield %;-13.88;23.83;5.95;8.80;17.77;1.13;14.39;-13.83;-12.01;13.99;1.87;2.33;—
Enterprise Value (Bil);0.38;0.19;0.43;0.83;0.79;0.88;0.82;0.79;2.41;2.44;2.32;1.49;—
Enterprise Value/EBIT;34.67;4.30;12.63;19.14;6.64;29.59;—;3,209.70;601.20;34.16;72.43;7.58;—
Enterprise Value/EBITDA;6.52;1.97;4.79;7.64;4.18;7.76;9.11;6.35;24.74;12.94;14.95;12.34;—
