Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;0.43;0.43;0.48;0.50;0.50;0.61;0.59;0.56;0.74;0.77;0.90;0.61;3.01
Price/Earnings;14.96;17.40;21.75;25.28;37.61;30.59;27.73;22.22;26.24;—;143.45;32.49;25.53
Price/Cash Flow;15.43;14.89;14.59;16.91;19.93;12.86;16.40;14.10;19.27;15.99;19.52;15.89;17.03
Price/Book;3.68;3.78;4.06;4.41;4.38;9.91;14.17;12.19;17.73;29.13;28.24;15.54;4.19
Price/Forward Earnings;13.81;14.27;18.21;20.70;22.12;23.20;22.03;17.89;21.98;36.10;24.75;22.09;—
PEG Ratio;1.94;1.58;1.55;1.45;2.00;1.83;1.64;1.69;2.66;2.21;1.30;2.12;—
Earnings Yield %;6.68;5.75;4.60;3.96;2.66;3.27;3.61;4.50;3.81;-0.04;-0.62;3.29;—
Enterprise Value (Bil);19.50;21.32;23.86;26.11;25.93;37.38;39.70;40.09;52.41;46.29;47.92;40.82;—
Enterprise Value/EBIT;10.02;11.69;14.23;16.48;19.89;20.72;18.70;17.05;21.80;104.76;154.72;47.87;—
Enterprise Value/EBITDA;8.31;9.31;10.83;12.18;13.95;14.70;13.27;12.83;16.40;34.30;39.76;17.43;—
