Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;2.28;2.62;1.51;3.12;3.30;2.76;3.82;4.20;4.93;6.06;5.61;4.40;3.07
Price/Earnings;19.39;17.61;9.21;35.73;26.89;58.20;47.56;160.73;47.21;58.24;36.73;89.53;25.84
Price/Cash Flow;8.89;11.20;18.92;17.05;20.12;19.95;18.81;20.68;28.17;29.96;21.33;23.25;17.36
Price/Book;3.59;3.86;2.50;2.97;3.13;2.72;3.11;4.14;4.81;6.18;6.20;4.34;4.27
Price/Forward Earnings;11.16;12.39;16.00;19.16;18.90;16.00;20.41;22.47;23.98;24.88;27.03;22.79;—
PEG Ratio;1.25;1.66;1.28;2.42;1.67;1.98;1.81;1.89;2.65;3.45;2.97;2.49;—
Earnings Yield %;5.16;5.68;10.85;2.80;3.72;1.72;2.10;0.62;2.12;1.72;2.72;1.70;—
Enterprise Value (Bil);96.34;108.57;59.00;71.32;68.35;60.55;112.16;142.99;167.85;207.76;218.24;143.51;—
Enterprise Value/EBIT;17.30;15.84;8.27;24.13;20.58;35.89;33.55;42.23;37.50;47.28;31.54;39.32;—
Enterprise Value/EBITDA;11.11;11.26;6.55;15.73;14.17;19.62;19.21;21.20;22.39;27.30;21.08;23.25;—
