Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;0.91;0.88;0.99;1.09;0.78;1.16;1.25;0.89;1.07;1.37;1.37;1.13;3.01
Price/Earnings;21.98;18.94;22.10;26.18;17.56;26.74;28.84;15.84;18.58;29.60;26.99;23.20;25.53
Price/Cash Flow;18.38;19.58;17.30;32.02;14.67;15.14;28.91;18.91;12.87;22.50;33.99;20.22;17.03
Price/Book;8.04;6.42;6.17;6.55;5.20;7.04;6.72;5.30;5.95;7.33;8.09;6.60;4.19
Price/Forward Earnings;18.12;17.39;19.49;20.62;16.08;24.45;24.69;14.71;18.83;21.74;18.83;21.30;—
PEG Ratio;1.12;1.31;1.64;1.37;1.41;2.72;2.31;1.21;2.23;2.23;1.45;2.15;—
Earnings Yield %;4.55;5.28;4.53;3.82;5.69;3.74;3.47;6.31;5.38;3.38;3.70;4.51;—
Enterprise Value (Bil);2.30;2.47;2.63;3.22;2.46;3.50;4.22;3.74;4.32;5.05;6.07;4.21;—
Enterprise Value/EBIT;13.68;12.02;13.77;15.86;10.22;15.75;17.77;11.84;13.58;21.47;20.10;15.89;—
Enterprise Value/EBITDA;11.87;10.61;11.91;13.98;9.14;13.66;15.23;10.42;11.93;17.98;17.42;14.17;—
