Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;0.67;0.85;1.18;0.90;1.02;1.41;1.27;1.58;1.88;2.33;2.64;1.68;3.01
Price/Earnings;—;—;—;—;206.90;47.86;2.78;—;26.52;22.78;24.50;40.02;25.53
Price/Cash Flow;—;14.56;54.82;22.86;9.48;12.71;15.14;21.26;16.29;16.70;15.47;17.30;17.03
Price/Book;84.99;—;—;—;4.53;4.47;1.41;2.75;3.03;3.26;3.29;3.18;4.19
Price/Forward Earnings;12.82;-107.53;41.32;19.38;12.12;14.53;16.34;18.21;16.61;19.23;19.69;16.47;—
PEG Ratio;0.88;—;13.77;6.46;0.62;0.67;2.33;—;—;—;—;3.69;—
Earnings Yield %;-16.86;-9.24;-3.47;-1.96;0.48;2.09;35.98;-7.34;3.77;4.39;4.08;6.06;—
Enterprise Value (Bil);2.08;2.33;3.22;2.82;3.18;3.66;3.10;5.18;6.32;7.76;8.27;5.15;—
Enterprise Value/EBIT;—;—;—;138.06;42.38;25.55;14.63;25.37;18.02;15.92;16.93;21.71;—
Enterprise Value/EBITDA;337.64;43.33;33.36;21.19;15.07;12.85;9.26;16.49;13.35;12.52;13.36;13.17;—
