Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;0.90;1.02;1.21;0.92;0.58;0.78;0.37;0.37;0.52;0.55;0.87;0.53;3.01
Price/Earnings;19.01;21.06;22.26;18.67;11.78;18.50;10.57;9.51;13.79;13.23;9.14;14.35;25.53
Price/Cash Flow;10.41;12.52;24.62;10.79;6.75;8.41;4.55;4.03;13.34;3.27;4.39;6.42;17.03
Price/Book;2.85;3.27;4.30;3.57;2.36;3.20;1.65;1.66;2.45;2.37;3.40;2.26;4.19
Price/Forward Earnings;15.55;15.11;21.83;17.83;12.11;14.14;11.92;9.43;12.89;11.75;15.38;14.31;—
PEG Ratio;0.96;2.54;1.56;1.13;0.89;1.01;0.99;1.43;2.28;1.91;5.64;2.30;—
Earnings Yield %;5.26;4.75;4.49;5.36;8.49;5.40;9.46;10.51;7.25;7.56;10.94;7.83;—
Enterprise Value (Bil);4.11;5.31;7.37;6.15;4.34;6.16;3.50;3.42;7.74;7.17;10.14;5.56;—
Enterprise Value/EBIT;10.08;11.33;13.73;11.54;7.49;11.71;7.40;7.03;16.86;12.81;7.02;12.35;—
Enterprise Value/EBITDA;7.88;9.00;10.73;8.72;5.68;8.42;4.83;4.65;10.68;8.69;5.75;7.63;—
