Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;0.72;0.68;0.70;0.95;0.99;1.14;1.37;1.18;1.33;1.15;1.12;1.25;3.07
Price/Earnings;34.24;21.92;25.86;22.52;31.21;28.17;39.62;39.65;43.55;—;244.62;46.23;25.84
Price/Cash Flow;48.16;17.19;23.48;28.80;22.82;17.27;23.79;26.47;22.11;42.23;26.49;25.78;17.36
Price/Book;3.96;3.41;3.90;5.22;4.61;5.00;6.09;4.87;5.61;4.83;4.16;5.22;4.27
Price/Forward Earnings;16.47;19.61;18.45;24.51;24.39;23.64;—;—;—;—;24.94;—;—
PEG Ratio;1.18;1.40;1.42;1.89;3.48;3.37;—;—;—;—;—;—;—
Earnings Yield %;2.92;4.56;3.87;4.44;3.20;3.55;2.52;2.52;2.30;-1.12;0.41;2.01;—
Enterprise Value (Bil);0.42;0.41;0.51;0.85;0.88;1.08;1.49;1.30;1.59;1.32;1.23;1.38;—
Enterprise Value/EBIT;21.75;13.90;19.67;17.61;20.04;17.62;25.41;22.57;24.68;—;125.84;26.69;—
Enterprise Value/EBITDA;17.76;11.56;15.66;15.52;16.95;15.40;21.50;22.57;24.68;—;46.28;39.16;—
