Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;6.62;8.22;8.67;7.21;8.13;5.97;7.48;8.41;8.39;10.12;10.27;8.59;3.07
Price/Earnings;—;—;—;—;—;236.07;—;147.28;178.73;58.41;51.36;261.21;25.84
Price/Cash Flow;26.78;33.62;36.81;32.87;34.50;25.29;31.00;33.64;33.00;48.21;37.19;34.63;17.36
Price/Book;9.21;11.46;11.30;9.87;10.96;7.01;8.35;7.13;4.33;5.07;5.33;7.22;4.27
Price/Forward Earnings;62.11;91.74;—;769.23;138.89;54.35;58.82;49.51;52.36;63.29;69.93;63.33;—
PEG Ratio;2.71;—;1,304.11;41.30;4.63;1.98;1.96;2.48;2.77;3.17;4.76;2.79;—
Earnings Yield %;0.01;-1.08;-0.40;-0.88;-0.17;0.42;0.00;0.68;0.56;1.71;1.95;0.59;—
Enterprise Value (Bil);13.70;23.84;35.03;38.85;52.76;49.01;72.80;105.72;143.83;200.57;217.96;120.30;—
Enterprise Value/EBIT;—;—;—;—;622.02;380.40;404.16;119.86;116.18;887.48;229.67;624.05;—
Enterprise Value/EBITDA;106.67;191.85;307.32;160.84;88.44;68.81;78.63;60.12;48.02;70.72;57.03;69.55;—
