Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;1.06;1.14;0.93;1.08;0.90;0.89;0.97;1.25;2.35;1.52;1.89;1.43;3.01
Price/Earnings;17.79;22.70;137.42;24.68;27.12;—;—;—;21.70;27.09;15.51;25.00;25.53
Price/Cash Flow;5.10;7.54;5.09;6.00;4.08;3.55;3.81;11.13;10.03;10.52;8.11;7.70;17.03
Price/Book;1.42;1.33;1.10;1.29;1.06;1.19;2.13;2.83;3.61;2.31;2.77;2.56;4.19
Price/Forward Earnings;13.48;12.77;10.35;13.33;11.31;11.68;12.27;15.02;19.46;11.67;15.02;14.27;—
PEG Ratio;7.40;1.35;1.92;2.93;1.13;3.56;6.63;—;7.75;3.24;3.87;15.64;—
Earnings Yield %;5.62;4.41;0.73;4.05;3.69;-4.65;-38.70;-12.30;4.61;3.69;6.45;-9.51;—
Enterprise Value (Bil);35.90;36.44;34.17;37.85;35.53;35.37;35.89;38.29;46.36;38.94;43.33;39.39;—
Enterprise Value/EBIT;14.40;16.17;31.61;19.94;20.78;58.66;—;83.79;18.58;23.73;16.65;49.41;—
Enterprise Value/EBITDA;10.35;10.16;13.72;11.44;10.94;14.17;—;20.67;11.75;15.02;10.94;14.84;—
